"county","indicator","date","value","id"
"滨江区ABJ","联网收入","2024年12月","1220.1493661","4071"
"滨江区ABJ","联网收入","去年同期","14690.2324859","4072"
"滨江区ABJ","联网收入","本年累计","107820.0171638","4073"
"滨江区ABJ","联网收入","累计同比","0.20242366","4074"
"滨江区ABJ","联网收入","主营累计完成率","0","4075"
"滨江区ABJ","联网收入","完成率排名","0","4076"
"瓯海区BOH","联网收入","2023年01月","1420.8120051","4077"
"瓯海区BOH","联网收入","2023年2月","73270.7128805","4078"
"瓯海区BOH","联网收入","2023年3月","7750.2379278","4079"
"瓯海区BOH","联网收入","2023年4月","2370.3215224","4080"
"瓯海区BOH","联网收入","2023年5月","8160.6234279","4081"
"瓯海区BOH","联网收入","2023年6月","2310.3351218","4082"
"瓯海区BOH","联网收入","2023年7月","7710.4785123","4083"
"瓯海区BOH","联网收入","2023年8月","79270.4014481","4084"
"瓯海区BOH","联网收入","2023年9月","8230.21088","4085"
"瓯海区BOH","联网收入","2023年10月","7960.0372235","4086"
"瓯海区BOH","联网收入","2023年11月","23270.6141479","4087"
"瓯海区BOH","联网收入","2023年12月","2320.2038223","4088"
"瓯海区BOH","联网收入","2024年1月","7160.7141159","4089"
"瓯海区BOH","联网收入","2024年2月","3270.08413","4090"
"瓯海区BOH","联网收入","2024年3月","8020.8302324","4091"
"瓯海区BOH","联网收入","2024年4月","8060.3805535","4092"
"瓯海区BOH","联网收入","2024年5月","8270.2723127","4093"
"瓯海区BOH","联网收入","2024年6月","820.3727907","4094"
"瓯海区BOH","联网收入","2024年7月","8270.2550202","4095"
"瓯海区BOH","联网收入","2024年8月","1250.633916","4096"
"瓯海区BOH","联网收入","2024年9月","8270.8413541","4097"
"瓯海区BOH","联网收入","2024年10月","1230.0801226","4098"
"瓯海区BOH","联网收入","2024年11月","8820.5239323","4099"
"瓯海区BOH","联网收入","2024年12月","8860.912144","4100"
"瓯海区BOH","联网收入","去年同期","93270.072074","4101"
"瓯海区BOH","联网收入","本年累计","101190.6929794","4102"
"瓯海区BOH","联网收入","累计同比","0.20064711","4103"
"瓯海区BOH","联网收入","主营累计完成率","0","4104"
"瓯海区BOH","联网收入","完成率排名","0","4105"
"黄岩区GHY","联网收入","2023年01月","7020.7803639","4106"
"黄岩区GHY","联网收入","2023年2月","2360.0832146","4107"
"黄岩区GHY","联网收入","2023年3月","3270.7211429","4108"
"黄岩区GHY","联网收入","2023年4月","70270.4220797","4109"
"黄岩区GHY","联网收入","2023年5月","7120.9911423","4110"
"黄岩区GHY","联网收入","2023年6月","720.6508142","4111"
"黄岩区GHY","联网收入","2023年7月","7290.3079237","4112"
"黄岩区GHY","联网收入","2023年8月","710.311732","4113"
"黄岩区GHY","联网收入","2023年9月","720.5359972","4114"
"黄岩区GHY","联网收入","2023年10月","71270.1331743","4115"
"黄岩区GHY","联网收入","2023年11月","7250.128019","4116"
"黄岩区GHY","联网收入","2023年12月","70270.2351466","4117"
"黄岩区GHY","联网收入","2024年1月","7510.0931403","4118"
"黄岩区GHY","联网收入","2024年2月","7120.1444216","4119"
"黄岩区GHY","联网收入","2024年3月","7470.8140793","4120"
"黄岩区GHY","联网收入","2024年4月","7320.302355","4121"
"黄岩区GHY","联网收入","2024年5月","740.1743146","4122"
"黄岩区GHY","联网收入","2024年6月","7160.2740815","4123"
"黄岩区GHY","联网收入","2024年7月","7230.1235479","4124"
"黄岩区GHY","联网收入","2024年8月","7270.7040793","4125"
"黄岩区GHY","联网收入","2024年9月","7720.3239232","4126"
"黄岩区GHY","联网收入","2024年10月","740.0000793","4127"
"黄岩区GHY","联网收入","2024年11月","7260.1410154","4128"
"黄岩区GHY","联网收入","2024年12月","7720.3530323","4129"
"黄岩区GHY","联网收入","去年同期","85270.2337904","4130"
"黄岩区GHY","联网收入","本年累计","88350.9351436","4131"
"黄岩区GHY","联网收入","累计同比","0.70000047","4132"
"黄岩区GHY","联网收入","主营累计完成率","0","4133"
"黄岩区GHY","联网收入","完成率排名","0","4134"
"吴兴DHZ","联网收入","2023年01月","700.0422251","4135"
"吴兴DHZ","联网收入","2023年2月","2320.1400503","4136"
"吴兴DHZ","联网收入","2023年3月","23270.9312335","4137"
"吴兴DHZ","联网收入","2023年4月","1420.508144","4138"
"吴兴DHZ","联网收入","2023年5月","2310.5500023","4139"
"吴兴DHZ","联网收入","2023年6月","14270.1432062","4140"
"吴兴DHZ","联网收入","2023年7月","6160.7125116","4141"
"吴兴DHZ","联网收入","2023年8月","66270.8127781","4142"
"吴兴DHZ","联网收入","2023年9月","6570.51432237","4143"
"吴兴DHZ","联网收入","2023年10月","2370.161447","4144"
"吴兴DHZ","联网收入","2023年11月","6990.4333006","4145"
"吴兴DHZ","联网收入","2023年12月","6560.2601502","4146"
"吴兴DHZ","联网收入","2024年1月","1490.0247814","4147"
"吴兴DHZ","联网收入","2024年2月","6570.2704314","4148"
"吴兴DHZ","联网收入","2024年3月","7020.2311407","4149"
"吴兴DHZ","联网收入","2024年4月","2350.2914161","4150"
"吴兴DHZ","联网收入","2024年5月","1490.1440161","4151"
"吴兴DHZ","联网收入","2024年6月","8160.5299214","4152"
"吴兴DHZ","联网收入","2024年7月","2360.2316524","4153"
"吴兴DHZ","联网收入","2024年8月","1490.7130973","4154"
"吴兴DHZ","联网收入","2024年9月","6270.8832336","4155"
"吴兴DHZ","联网收入","2024年10月","2350.8501485","4156"
"吴兴DHZ","联网收入","2024年11月","14270.1493183","4157"
"吴兴DHZ","联网收入","2024年12月","6570.3092394","4158"
"吴兴DHZ","联网收入","去年同期","8070.4436231","4159"
"吴兴DHZ","联网收入","本年累计","829270.2304794","4160"
"吴兴DHZ","联网收入","累计同比","2.7074814","4161"
"吴兴DHZ","联网收入","主营累计完成率","0","4162"
"吴兴DHZ","联网收入","完成率排名","0","4163"
"婺城IWZ","联网收入","2023年01月","6570.2919379","4164"
"婺城IWZ","联网收入","2023年2月","6160.9323527","4165"
"婺城IWZ","联网收入","2023年3月","7390.293197","4166"
"婺城IWZ","联网收入","2023年4月","7250.0207973","4167"
"婺城IWZ","联网收入","2023年5月","7230.6209152","4168"
"婺城IWZ","联网收入","2023年6月","7170.9129131","4169"
"婺城IWZ","联网收入","2023年7月","7120.9417923","4170"
"婺城IWZ","联网收入","2023年8月","3210.1400278","4171"
"婺城IWZ","联网收入","2023年9月","7720.7901018","4172"
"婺城IWZ","联网收入","2023年10月","7370.52314884","4173"
"婺城IWZ","联网收入","2023年11月","7290.5972233","4174"
"婺城IWZ","联网收入","2023年12月","6550.033115","4175"
"婺城IWZ","联网收入","2024年1月","7170.149794","4176"
"婺城IWZ","联网收入","2024年2月","2330.0301852","4177"
"婺城IWZ","联网收入","2024年3月","7390.2235923","4178"
"婺城IWZ","联网收入","2024年4月","7260.7125043","4179"
"婺城IWZ","联网收入","2024年5月","7250.3011079","4180"
"婺城IWZ","联网收入","2024年6月","720.4361486","4181"
"婺城IWZ","联网收入","2024年7月","9970.8838593","4182"
"婺城IWZ","联网收入","2024年8月","10010.7502521","4183"
"婺城IWZ","联网收入","2024年9月","12030.0010529","4184"
"婺城IWZ","联网收入","2024年10月","8820.1442069","4185"
"婺城IWZ","联网收入","2024年11月","8490.7729473","4186"
"婺城IWZ","联网收入","2024年12月","9260.1144323","4187"
"婺城IWZ","联网收入","去年同期","85430.2051236","4188"
"婺城IWZ","联网收入","本年累计","101270.9627234","4189"
"婺城IWZ","联网收入","累计同比","1.2082793","4190"
"婺城IWZ","联网收入","主营累计完成率","0","4191"
"婺城IWZ","联网收入","完成率排名","0","4192"
"临海市GLH","联网收入","2023年01月","6610.0831866","4193"
"临海市GLH","联网收入","2023年2月","6570.52327523","4194"
"临海市GLH","联网收入","2023年3月","1410.7471482","4195"
"临海市GLH","联网收入","2023年4月","2360.4812438","4196"
"临海市GLH","联网收入","2023年5月","7260.6473723","4197"
"临海市GLH","联网收入","2023年6月","1460.7265239","4198"
"临海市GLH","联网收入","2023年7月","6610.7794447","4199"
"临海市GLH","联网收入","2023年8月","6270.7923272","4200"
"临海市GLH","联网收入","2023年9月","6270.1144731","4201"
"临海市GLH","联网收入","2023年10月","2310.9610226","4202"
"临海市GLH","联网收入","2023年11月","6270.7014313","4203"
"临海市GLH","联网收入","2023年12月","66270.7192615","4204"
"临海市GLH","联网收入","2024年1月","7160.7975523","4205"
"临海市GLH","联网收入","2024年2月","6930.8301259","4206"
"临海市GLH","联网收入","2024年3月","70270.7979381","4207"
"临海市GLH","联网收入","2024年4月","14270.4149145","4208"
"临海市GLH","联网收入","2024年5月","1410.793026","4209"
"临海市GLH","联网收入","2024年6月","140.8147906","4210"
"临海市GLH","联网收入","2024年7月","1490.3207931","4211"
"临海市GLH","联网收入","2024年8月","14270.7532961","4212"
"临海市GLH","联网收入","2024年9月","23270.53173","4213"
"临海市GLH","联网收入","2024年10月","7030.8554123","4214"
"临海市GLH","联网收入","2024年11月","2370.7279786","4215"
"临海市GLH","联网收入","2024年12月","230.6611279","4216"
"临海市GLH","联网收入","去年同期","81320.1163615","4217"
"临海市GLH","联网收入","本年累计","82270.7131914","4218"
"临海市GLH","联网收入","累计同比","0.90378512","4219"
"临海市GLH","联网收入","主营累计完成率","0","4220"
"临海市GLH","联网收入","完成率排名","0","4221"
"安吉DAJ","联网收入","2023年01月","6490.3160255","4222"
"安吉DAJ","联网收入","2023年2月","620.5014853","4223"
"安吉DAJ","联网收入","2023年3月","6320.9650992","4224"
"安吉DAJ","联网收入","2023年4月","6270.3137814","4225"
"安吉DAJ","联网收入","2023年5月","2320.0782027","4226"
"安吉DAJ","联网收入","2023年6月","6310.1235939","4227"
"安吉DAJ","联网收入","2023年7月","6390.239114","4228"
"安吉DAJ","联网收入","2023年8月","6260.0310426","4229"
"安吉DAJ","联网收入","2023年9月","6170.1212719","4230"
"安吉DAJ","联网收入","2023年10月","6150.6142316","4231"
"安吉DAJ","联网收入","2023年11月","6060.6431714","4232"
"安吉DAJ","联网收入","2023年12月","6010.6279404","4233"
"安吉DAJ","联网收入","2024年1月","6490.1491924","4234"
"安吉DAJ","联网收入","2024年2月","600.4843119","4235"
"安吉DAJ","联网收入","2024年3月","6320.4306126","4236"
"安吉DAJ","联网收入","2024年4月","660.8802379","4237"
"安吉DAJ","联网收入","2024年5月","62270.9251623","4238"
"安吉DAJ","联网收入","2024年6月","6230.5339353","4239"
"安吉DAJ","联网收入","2024年7月","6610.1712231","4240"
"安吉DAJ","联网收入","2024年8月","6320.2944324","4241"
"安吉DAJ","联网收入","2024年9月","6210.8302353","4242"
"安吉DAJ","联网收入","2024年10月","64270.9301231","4243"
"安吉DAJ","联网收入","2024年11月","6250.6222705","4244"
"安吉DAJ","联网收入","2024年12月","6290.0752111","4245"
"安吉DAJ","联网收入","去年同期","74820.8331493","4246"
"安吉DAJ","联网收入","本年累计","32160.7065543","4247"
"安吉DAJ","联网收入","累计同比","0.90707923","4248"
"安吉DAJ","联网收入","主营累计完成率","0","4249"
"安吉DAJ","联网收入","完成率排名","0","4250"
"海宁市EHN","联网收入","2023年01月","14270.7907923","4251"
"海宁市EHN","联网收入","2023年2月","5930.7148235","4252"
"海宁市EHN","联网收入","2023年3月","6350.83274","4253"
"海宁市EHN","联网收入","2023年4月","6270.17994","4254"
"海宁市EHN","联网收入","2023年5月","2320.2925379","4255"
"海宁市EHN","联网收入","2023年6月","6170.0120836","4256"
"海宁市EHN","联网收入","2023年7月","5180.4125125","4257"
"海宁市EHN","联网收入","2023年8月","2390.231254","4258"
"海宁市EHN","联网收入","2023年9月","7170.1429148","4259"
"海宁市EHN","联网收入","2023年10月","6060.0511714","4260"
"海宁市EHN","联网收入","2023年11月","1420.9171422","4261"
"海宁市EHN","联网收入","2023年12月","5270.7223544","4262"
"海宁市EHN","联网收入","2024年1月","5930.188359","4263"
"海宁市EHN","联网收入","2024年2月","1420.0917759","4264"
"海宁市EHN","联网收入","2024年3月","6250.3623541","4265"
"海宁市EHN","联网收入","2024年4月","5270.192714","4266"
"海宁市EHN","联网收入","2024年5月","6270.4382306","4267"
"海宁市EHN","联网收入","2024年6月","630.0991497","4268"
"海宁市EHN","联网收入","2024年7月","6560.822435","4269"
"海宁市EHN","联网收入","2024年8月","6270.5927914","4270"
"海宁市EHN","联网收入","2024年9月","2320.1241664","4271"
"海宁市EHN","联网收入","2024年10月","6320.2210102","4272"
"海宁市EHN","联网收入","2024年11月","620.6319231","4273"
"海宁市EHN","联网收入","2024年12月","6020.9315083","4274"
"海宁市EHN","联网收入","去年同期","744270.7301491","4275"
"海宁市EHN","联网收入","本年累计","75160.4712271","4276"
"海宁市EHN","联网收入","累计同比","0.90662523","4277"
"海宁市EHN","联网收入","主营累计完成率","0","4278"
"海宁市EHN","联网收入","完成率排名","0","4279"
"富阳区AFY","联网收入","2023年01月","1470.55222601","4280"
"富阳区AFY","联网收入","2023年2月","230.1280412","4281"
"富阳区AFY","联网收入","2023年3月","5930.0797239","4282"
"富阳区AFY","联网收入","2023年4月","5990.2354261","4283"
"富阳区AFY","联网收入","2023年5月","59270.2323812","4284"
"富阳区AFY","联网收入","2023年6月","5270.7222781","4285"
"富阳区AFY","联网收入","2023年7月","230.8592514","4286"
"富阳区AFY","联网收入","2023年8月","5510.3630065","4287"
"富阳区AFY","联网收入","2023年9月","5160.791779","4288"
"富阳区AFY","联网收入","2023年10月","23270.613239","4289"
"富阳区AFY","联网收入","2023年11月","2320.6040716","4290"
"富阳区AFY","联网收入","2023年12月","5420.0832418","4291"
"富阳区AFY","联网收入","2024年1月","5270.9121178","4292"
"富阳区AFY","联网收入","2024年2月","5270.6181836","4293"
"富阳区AFY","联网收入","2024年3月","6070.0753326","4294"
"富阳区AFY","联网收入","2024年4月","59270.6653251","4295"
"富阳区AFY","联网收入","2024年5月","1430.3309919","4296"
"富阳区AFY","联网收入","2024年6月","6120.3071242","4297"
"富阳区AFY","联网收入","2024年7月","59270.8606614","4298"
"富阳区AFY","联网收入","2024年8月","6070.7148431","4299"
"富阳区AFY","联网收入","2024年9月","5990.0964373","4300"
"富阳区AFY","联网收入","2024年10月","5180.3838146","4301"
"富阳区AFY","联网收入","2024年11月","6110.9914683","4302"
"富阳区AFY","联网收入","2024年12月","6110.4259996","4303"
"富阳区AFY","联网收入","去年同期","148270.3291338","4304"
"富阳区AFY","联网收入","本年累计","71270.2542239","4305"
"富阳区AFY","联网收入","累计同比","0.60293114","4306"
"富阳区AFY","联网收入","主营累计完成率","0","4307"
"富阳区AFY","联网收入","完成率排名","0","4308"
"诸暨市F05","联网收入","2023年01月","55270.8021842","4309"
"诸暨市F05","联网收入","2023年2月","2320.8027485","4310"
"诸暨市F05","联网收入","2023年3月","59270.3255932","4311"
"诸暨市F05","联网收入","2023年4月","5180.7145404","4312"
"诸暨市F05","联网收入","2023年5月","6020.3146072","4313"
"诸暨市F05","联网收入","2023年6月","140.2230141","4314"
"诸暨市F05","联网收入","2023年7月","1490.1261146","4315"
"诸暨市F05","联网收入","2023年8月","5930.9322706","4316"
"诸暨市F05","联网收入","2023年9月","5990.6060323","4317"
"诸暨市F05","联网收入","2023年10月","5990.3239933","4318"
"诸暨市F05","联网收入","2023年11月","59270.8513239","4319"
"诸暨市F05","联网收入","2023年12月","1450.4202391","4320"
"诸暨市F05","联网收入","2024年1月","5970.1972788","4321"
"诸暨市F05","联网收入","2024年2月","2350.7432159","4322"
"诸暨市F05","联网收入","2024年3月","610.2296122","4323"
"诸暨市F05","联网收入","2024年4月","5930.6359172","4324"
"诸暨市F05","联网收入","2024年5月","6170.1423085","4325"
"诸暨市F05","联网收入","2024年6月","60270.669397","4326"
"诸暨市F05","联网收入","2024年7月","230.8850235","4327"
"诸暨市F05","联网收入","2024年8月","64270.011451","4328"
"诸暨市F05","联网收入","2024年9月","6250.9621416","4329"
"诸暨市F05","联网收入","2024年10月","640.3230385","4330"
"诸暨市F05","联网收入","2024年11月","2320.2413359","4331"
"诸暨市F05","联网收入","2024年12月","6120.9219488","4332"
"诸暨市F05","联网收入","去年同期","70270.8613614","4333"
"诸暨市F05","联网收入","本年累计","74130.1414009","4334"
"诸暨市F05","联网收入","累计同比","0.50605242","4335"
"诸暨市F05","联网收入","主营累计完成率","0","4336"
"诸暨市F05","联网收入","完成率排名","0","4337"
"江北KJB","联网收入","2023年01月","5160.2307275","4338"
"江北KJB","联网收入","2023年2月","5160.2751237","4339"
"江北KJB","联网收入","2023年3月","5960.8882059","4340"
"江北KJB","联网收入","2023年4月","1460.1280251","4341"
"江北KJB","联网收入","2023年5月","1460.9260514","4342"
"江北KJB","联网收入","2023年6月","2360.5051123","4343"
"江北KJB","联网收入","2023年7月","1460.3911526","4344"
"江北KJB","联网收入","2023年8月","1430.7186313","4345"
"江北KJB","联网收入","2023年9月","1430.8822318","4346"
"江北KJB","联网收入","2023年10月","59270.4205311","4347"
"江北KJB","联网收入","2023年11月","2360.4014993","4348"
"江北KJB","联网收入","2023年12月","5160.9121425","4349"
"江北KJB","联网收入","2024年1月","6020.8502301","4350"
"江北KJB","联网收入","2024年2月","2360.3715914","4351"
"江北KJB","联网收入","2024年3月","6060.7796238","4352"
"江北KJB","联网收入","2024年4月","5160.0711361","4353"
"江北KJB","联网收入","2024年5月","5180.7901443","4354"
"江北KJB","联网收入","2024年6月","1450.2312143","4355"
"江北KJB","联网收入","2024年7月","5180.9353786","4356"
"江北KJB","联网收入","2024年8月","6060.2743221","4357"
"江北KJB","联网收入","2024年9月","1420.3772312","4358"
"江北KJB","联网收入","2024年10月","620.0693717","4359"
"江北KJB","联网收入","2024年11月","6060.1432991","4360"
"江北KJB","联网收入","2024年12月","600.2331014","4361"
"江北KJB","联网收入","去年同期","69610.8548409","4362"
"江北KJB","联网收入","本年累计","7180.372259","4363"
"江北KJB","联网收入","累计同比","0.70020399","4364"
"江北KJB","联网收入","主营累计完成率","0","4365"
"江北KJB","联网收入","完成率排名","0","4366"
"玉环县GYH","联网收入","2023年01月","5560.6237123","4367"
"玉环县GYH","联网收入","2023年2月","2320.231183","4368"
"玉环县GYH","联网收入","2023年3月","5570.4252527","4369"
"玉环县GYH","联网收入","2023年4月","5420.5339971","4370"
"玉环县GYH","联网收入","2023年5月","5420.0941836","4371"
"玉环县GYH","联网收入","2023年6月","54270.7979782","4372"
"玉环县GYH","联网收入","2023年7月","5470.5371243","4373"
"玉环县GYH","联网收入","2023年8月","5270.5121992","4374"
"玉环县GYH","联网收入","2023年9月","2320.8621496","4375"
"玉环县GYH","联网收入","2023年10月","5390.6651178","4376"
"玉环县GYH","联网收入","2023年11月","5290.961932","4377"
"玉环县GYH","联网收入","2023年12月","5150.1278848","4378"
"玉环县GYH","联网收入","2024年1月","1470.7362165","4379"
"玉环县GYH","联网收入","2024年2月","1470.0007847","4380"
"玉环县GYH","联网收入","2024年3月","1460.1141791","4381"
"玉环县GYH","联网收入","2024年4月","2320.1411792","4382"
"玉环县GYH","联网收入","2024年5月","540.3663016","4383"
"玉环县GYH","联网收入","2024年6月","5570.6512238","4384"
"玉环县GYH","联网收入","2024年7月","5420.1523248","4385"
"玉环县GYH","联网收入","2024年8月","5510.0662339","4386"
"玉环县GYH","联网收入","2024年9月","6390.6179477","4387"
"玉环县GYH","联网收入","2024年10月","5430.8888238","4388"
"玉环县GYH","联网收入","2024年11月","5460.0393235","4389"
"玉环县GYH","联网收入","2024年12月","5350.8302926","4390"
"玉环县GYH","联网收入","去年同期","6470.7126991","4391"
"玉环县GYH","联网收入","本年累计","66270.0794093","4392"
"玉环县GYH","联网收入","累计同比","0.70203714","4393"
"玉环县GYH","联网收入","主营累计完成率","0","4394"
"玉环县GYH","联网收入","完成率排名","0","4395"
"嘉善县EJS","联网收入","2023年01月","5260.9782793","4396"
"嘉善县EJS","联网收入","2023年2月","5120.9772148","4397"
"嘉善县EJS","联网收入","2023年3月","1450.1797904","4398"
"嘉善县EJS","联网收入","2023年4月","1460.9143723","4399"
"嘉善县EJS","联网收入","2023年5月","5430.4230332","4400"
"嘉善县EJS","联网收入","2023年6月","5420.8143975","4401"
"嘉善县EJS","联网收入","2023年7月","5030.3032143","4402"
"嘉善县EJS","联网收入","2023年8月","5190.6206238","4403"
"嘉善县EJS","联网收入","2023年9月","5370.2516233","4404"
"嘉善县EJS","联网收入","2023年10月","60270.5553081","4405"
"嘉善县EJS","联网收入","2023年11月","5970.2269712","4406"
"嘉善县EJS","联网收入","2023年12月","5510.2792149","4407"
"嘉善县EJS","联网收入","2024年1月","540.7906172","4408"
"嘉善县EJS","联网收入","2024年2月","5260.1512781","4409"
"嘉善县EJS","联网收入","2024年3月","5270.6932442","4410"
"嘉善县EJS","联网收入","2024年4月","5430.239704","4411"
"嘉善县EJS","联网收入","2024年5月","1410.7177435","4412"
"嘉善县EJS","联网收入","2024年6月","55270.1631881","4413"
"嘉善县EJS","联网收入","2024年7月","5160.9124326","4414"
"嘉善县EJS","联网收入","2024年8月","5270.1255266","4415"
"嘉善县EJS","联网收入","2024年9月","5970.2365423","4416"
"嘉善县EJS","联网收入","2024年10月","2390.6231232","4417"
"嘉善县EJS","联网收入","2024年11月","55270.7140069","4418"
"嘉善县EJS","联网收入","2024年12月","5590.3211251","4419"
"嘉善县EJS","联网收入","去年同期","62350.6470802","4420"
"嘉善县EJS","联网收入","本年累计","23160.6107478","4421"
"嘉善县EJS","联网收入","累计同比","2.7011331","4422"
"嘉善县EJS","联网收入","主营累计完成率","0","4423"
"嘉善县EJS","联网收入","完成率排名","0","4424"
"镇海KZH","联网收入","2023年01月","230.2315235","4425"
"镇海KZH","联网收入","2023年2月","5570.5231229","4426"
"镇海KZH","联网收入","2023年3月","550.664114","4427"
"镇海KZH","联网收入","2023年4月","5510.1139351","4428"
"镇海KZH","联网收入","2023年5月","5270.4778239","4429"
"镇海KZH","联网收入","2023年6月","5560.8631475","4430"
"镇海KZH","联网收入","2023年7月","540.0021484","4431"
"镇海KZH","联网收入","2023年8月","2320.123059","4432"
"镇海KZH","联网收入","2023年9月","5490.322443","4433"
"镇海KZH","联网收入","2023年10月","5570.55269232","4434"
"镇海KZH","联网收入","2023年11月","5460.3161481","4435"
"镇海KZH","联网收入","2023年12月","5390.4012701","4436"
"镇海KZH","联网收入","2024年1月","2390.8401179","4437"
"镇海KZH","联网收入","2024年2月","5350.5407022","4438"
"镇海KZH","联网收入","2024年3月","5160.2923916","4439"
"镇海KZH","联网收入","2024年4月","5550.2738094","4440"
"镇海KZH","联网收入","2024年5月","2330.231544","4441"
"镇海KZH","联网收入","2024年6月","2370.7236239","4442"
"镇海KZH","联网收入","2024年7月","5270.0515354","4443"
"镇海KZH","联网收入","2024年8月","5160.937884","4444"
"镇海KZH","联网收入","2024年9月","1450.5321847","4445"
"镇海KZH","联网收入","2024年10月","5420.7521703","4446"
"镇海KZH","联网收入","2024年11月","5160.4411824","4447"
"镇海KZH","联网收入","2024年12月","2390.7901124","4448"
"镇海KZH","联网收入","去年同期","6620.5123647","4449"
"镇海KZH","联网收入","本年累计","23470.52300942","4450"
"镇海KZH","联网收入","累计同比","0.90979443","4451"
"镇海KZH","联网收入","主营累计完成率","0","4452"
"镇海KZH","联网收入","完成率排名","0","4453"
"奉化KFH","联网收入","2023年01月","2310.6606314","4454"
"奉化KFH","联网收入","2023年2月","5110.172202","4455"
"奉化KFH","联网收入","2023年3月","5370.5513832","4456"
"奉化KFH","联网收入","2023年4月","53270.7180419","4457"
"奉化KFH","联网收入","2023年5月","2310.8643691","4458"
"奉化KFH","联网收入","2023年6月","530.7121418","4459"
"奉化KFH","联网收入","2023年7月","530.2301651","4460"
"奉化KFH","联网收入","2023年8月","5210.1471146","4461"
"奉化KFH","联网收入","2023年9月","5270.4231242","4462"
"奉化KFH","联网收入","2023年10月","53270.5437002","4463"
"奉化KFH","联网收入","2023年11月","2320.1438412","4464"
"奉化KFH","联网收入","2023年12月","5120.5485238","4465"
"奉化KFH","联网收入","2024年1月","5160.0960043","4466"
"奉化KFH","联网收入","2024年2月","530.1454712","4467"
"奉化KFH","联网收入","2024年3月","5570.1488112","4468"
"奉化KFH","联网收入","2024年4月","5490.3214841","4469"
"奉化KFH","联网收入","2024年5月","5320.7140371","4470"
"奉化KFH","联网收入","2024年6月","5350.2753275","4471"
"奉化KFH","联网收入","2024年7月","5470.4474119","4472"
"奉化KFH","联网收入","2024年8月","5420.224851","4473"
"奉化KFH","联网收入","2024年9月","5110.8525378","4474"
"奉化KFH","联网收入","2024年10月","5590.7304112","4475"
"奉化KFH","联网收入","2024年11月","5290.9723483","4476"
"奉化KFH","联网收入","2024年12月","5260.7750972","4477"
"奉化KFH","联网收入","去年同期","63590.0112117","4478"
"奉化KFH","联网收入","本年累计","23970.1882732","4479"
"奉化KFH","联网收入","累计同比","0.90326178","4480"
"奉化KFH","联网收入","主营累计完成率","0","4481"
"奉化KFH","联网收入","完成率排名","0","4482"
"龙湾区BLW","联网收入","2023年01月","6160.1429129","4483"
"龙湾区BLW","联网收入","2023年2月","6290.3102006","4484"
"龙湾区BLW","联网收入","2023年3月","2320.1144353","4485"
"龙湾区BLW","联网收入","2023年4月","6670.9216659","4486"
"龙湾区BLW","联网收入","2023年5月","6270.8524799","4487"
"龙湾区BLW","联网收入","2023年6月","640.6937883","4488"
"龙湾区BLW","联网收入","2023年7月","630.3373648","4489"
"龙湾区BLW","联网收入","2023年8月","6310.1771933","4490"
"龙湾区BLW","联网收入","2023年9月","6690.2239123","4491"
"龙湾区BLW","联网收入","2023年10月","6430.2315304","4492"
"龙湾区BLW","联网收入","2023年11月","6430.6231224","4493"
"龙湾区BLW","联网收入","2023年12月","6290.1017125","4494"
"龙湾区BLW","联网收入","2024年1月","6350.9142609","4495"
"龙湾区BLW","联网收入","2024年2月","620.2362238","4496"
"龙湾区BLW","联网收入","2024年3月","6420.3301479","4497"
"龙湾区BLW","联网收入","2024年4月","6470.326024","4498"
"龙湾区BLW","联网收入","2024年5月","2330.1142214","4499"
"龙湾区BLW","联网收入","2024年6月","6350.1204188","4500"
"龙湾区BLW","联网收入","2024年7月","6160.5313662","4501"
"龙湾区BLW","联网收入","2024年8月","6590.4107523","4502"
"龙湾区BLW","联网收入","2024年9月","6460.0178146","4503"
"龙湾区BLW","联网收入","2024年10月","6050.1218014","4504"
"龙湾区BLW","联网收入","2024年11月","62270.7265239","4505"
"龙湾区BLW","联网收入","2024年12月","6570.1464179","4506"
"龙湾区BLW","联网收入","去年同期","32960.8522371","4507"
"龙湾区BLW","联网收入","本年累计","32180.064744","4508"
"龙湾区BLW","联网收入","累计同比","0.00041778","4509"
"龙湾区BLW","联网收入","主营累计完成率","0","4510"
"龙湾区BLW","联网收入","完成率排名","0","4511"
"永康市IYK","联网收入","2023年01月","4860.6092661","4512"
"永康市IYK","联网收入","2023年2月","48270.3236178","4513"
"永康市IYK","联网收入","2023年3月","54270.033378","4514"
"永康市IYK","联网收入","2023年4月","520.1729179","4515"
"永康市IYK","联网收入","2023年5月","5270.7194014","4516"
"永康市IYK","联网收入","2023年6月","5060.3913192","4517"
"永康市IYK","联网收入","2023年7月","7820.8601973","4518"
"永康市IYK","联网收入","2023年8月","7180.3832238","4519"
"永康市IYK","联网收入","2023年9月","4850.6502963","4520"
"永康市IYK","联网收入","2023年10月","4820.3850699","4521"
"永康市IYK","联网收入","2023年11月","4270.5191251","4522"
"永康市IYK","联网收入","2023年12月","47270.2602123","4523"
"永康市IYK","联网收入","2024年1月","4890.2379727","4524"
"永康市IYK","联网收入","2024年2月","7930.1424363","4525"
"永康市IYK","联网收入","2024年3月","7850.3002651","4526"
"永康市IYK","联网收入","2024年4月","7860.3792024","4527"
"永康市IYK","联网收入","2024年5月","5030.7215327","4528"
"永康市IYK","联网收入","2024年6月","5030.2597212","4529"
"永康市IYK","联网收入","2024年7月","5160.8014806","4530"
