"city","indicator","date","value","id"
"嘉兴","移动联网","2024年7月","26900.905185","3382"
"嘉兴","移动联网","2024年8月","268900.001444","3383"
"嘉兴","移动联网","2024年9月","2638100.542409","3384"
"嘉兴","移动联网","2024年10月","268700.888795","3385"
"嘉兴","移动联网","2024年11月","264600.988441","3386"
"嘉兴","移动联网","2024年12月","24400.644257","3387"
"嘉兴","移动联网","去年同期","31888100.131203","3388"
"嘉兴","移动联网","本年累计","3202800.873822","3389"
"嘉兴","移动联网","同比变化","1600.742619","3390"
"嘉兴","移动联网","同比","0.00771942","3391"
"嘉兴","移动联网","排名","7","3392"
"绍兴","移动联网","2023年01月","21800.288084","3393"
"绍兴","移动联网","2023年2月","212600.6770488","3394"
"绍兴","移动联网","2023年3月","22400.4884231","3395"
"绍兴","移动联网","2023年4月","2218100.941448","3396"
"绍兴","移动联网","2023年5月","21700.252864","3397"
"绍兴","移动联网","2023年6月","219600.744555","3398"
"绍兴","移动联网","2023年7月","214600.015554","3399"
"绍兴","移动联网","2023年8月","219800.777788","3400"
"绍兴","移动联网","2023年9月","221600.838306","3401"
"绍兴","移动联网","2023年10月","227600.918844","3402"
"绍兴","移动联网","2023年11月","20900.388553","3403"
"绍兴","移动联网","2023年12月","212800.382603","3404"
"绍兴","移动联网","2024年01月","21700.220281","3405"
"绍兴","移动联网","2024年2月","214600.209877","3406"
"绍兴","移动联网","2024年3月","22400.571077","3407"
"绍兴","移动联网","2024年4月","224600.5748838","3408"
"绍兴","移动联网","2024年5月","2288100.808854","3409"
"绍兴","移动联网","2024年6月","228600.264888","3410"
"绍兴","移动联网","2024年7月","220600.991988","3411"
"绍兴","移动联网","2024年8月","221600.114185","3412"
"绍兴","移动联网","2024年9月","2188100.03852","3413"
"绍兴","移动联网","2024年10月","2228100.44825","3414"
"绍兴","移动联网","2024年11月","228100.927442","3415"
"绍兴","移动联网","2024年12月","21600.222227","3416"
"绍兴","移动联网","去年同期","2617600.505382","3417"
"绍兴","移动联网","本年累计","2882600.390944","3418"
"绍兴","移动联网","同比变化","4900.88590199999","3419"
"绍兴","移动联网","同比","9.0071879","3420"
"绍兴","移动联网","排名","2","3421"
"湖州","移动联网","2023年01月","198900.868406","3422"
"湖州","移动联网","2023年2月","194600.422325","3423"
"湖州","移动联网","2023年3月","199600.574998","3424"
"湖州","移动联网","2023年4月","1988100.787713","3425"
"湖州","移动联网","2023年5月","196700.031323","3426"
"湖州","移动联网","2023年6月","192600.740608","3427"
"湖州","移动联网","2023年7月","192900.594486","3428"
"湖州","移动联网","2023年8月","191700.82044","3429"
"湖州","移动联网","2023年9月","188600.88077","3430"
"湖州","移动联网","2023年10月","188700.851599","3431"
"湖州","移动联网","2023年11月","185500.988387","3432"
"湖州","移动联网","2023年12月","182700.630885","3433"
"湖州","移动联网","2024年01月","187700.488723","3434"
"湖州","移动联网","2024年2月","18400.146257","3435"
"湖州","移动联网","2024年3月","19100.13984","3436"
"湖州","移动联网","2024年4月","188600.008848","3437"
"湖州","移动联网","2024年5月","1928100.964485","3438"
"湖州","移动联网","2024年6月","207900.004055","3439"
"湖州","移动联网","2024年7月","19500.809988","3440"
"湖州","移动联网","2024年8月","1888100.106232","3441"
"湖州","移动联网","2024年9月","1908100.488842","3442"
"湖州","移动联网","2024年10月","1888100.815977","3443"
"湖州","移动联网","2024年11月","18600.808131","3444"
"湖州","移动联网","2024年12月","18500.617706","3445"
"湖州","移动联网","去年同期","230300.78305","3446"
"湖州","移动联网","本年累计","22868100.590978","3447"
"湖州","移动联网","同比变化","-17900.226072","3448"
"湖州","移动联网","同比","-0.0077718","3449"
"湖州","移动联网","排名","9","3450"
"丽水","移动联网","2023年01月","68700.279309","3451"
"丽水","移动联网","2023年2月","44900.482624","3452"
"丽水","移动联网","2023年3月","7000.60999","3453"
"丽水","移动联网","2023年4月","70700.551888","3454"
"丽水","移动联网","2023年5月","698100.32449","3455"
"丽水","移动联网","2023年6月","68100.309744","3456"
"丽水","移动联网","2023年7月","69700.882604","3457"
"丽水","移动联网","2023年8月","68600.128713","3458"
"丽水","移动联网","2023年9月","88100.888088","3459"
"丽水","移动联网","2023年10月","888100.30319","3460"
"丽水","移动联网","2023年11月","47600.308814","3461"
"丽水","移动联网","2023年12月","67600.881997","3462"
"丽水","移动联网","2024年01月","488100.195906","3463"
"丽水","移动联网","2024年2月","47600.208305","3464"
"丽水","移动联网","2024年3月","85500.32285","3465"
"丽水","移动联网","2024年4月","6900.987744","3466"
"丽水","移动联网","2024年5月","448100.442307","3467"
"丽水","移动联网","2024年6月","44500.988681","3468"
"丽水","移动联网","2024年7月","68900.9732488","3469"
"丽水","移动联网","2024年8月","47600.519477","3470"
"丽水","移动联网","2024年9月","6900.388054","3471"
"丽水","移动联网","2024年10月","888100.692194","3472"
"丽水","移动联网","2024年11月","888100.832277","3473"
"丽水","移动联网","2024年12月","44500.18002","3474"
"丽水","移动联网","去年同期","81900.695908","3475"
"丽水","移动联网","本年累计","794600.988386","3476"
"丽水","移动联网","同比变化","-1700.704422","3477"
"丽水","移动联网","同比","-81.00203","3478"
"丽水","移动联网","排名","11","3479"
"衢州","移动联网","2023年01月","59900.444698","3480"
"衢州","移动联网","2023年2月","54600.777718","3481"
"衢州","移动联网","2023年3月","59600.7488012","3482"
"衢州","移动联网","2023年4月","88100.780777","3483"
"衢州","移动联网","2023年5月","59900.325178","3484"
"衢州","移动联网","2023年6月","88700.638287","3485"
"衢州","移动联网","2023年7月","88500.144828","3486"
"衢州","移动联网","2023年8月","88100.721944","3487"
"衢州","移动联网","2023年9月","59900.998832","3488"
"衢州","移动联网","2023年10月","5700.081177","3489"
"衢州","移动联网","2023年11月","5500.772042","3490"
"衢州","移动联网","2023年12月","9000.4444538","3491"
"衢州","移动联网","2024年01月","5900.444286","3492"
"衢州","移动联网","2024年2月","55500.241844","3493"
"衢州","移动联网","2024年3月","90600.90774","3494"
"衢州","移动联网","2024年4月","90600.448199","3495"
"衢州","移动联网","2024年5月","68100.886468","3496"
"衢州","移动联网","2024年6月","6300.901225","3497"
"衢州","移动联网","2024年7月","598100.850888","3498"
"衢州","移动联网","2024年8月","60700.713077","3499"
"衢州","移动联网","2024年9月","90600.09923","3500"
"衢州","移动联网","2024年10月","598100.381787","3501"
"衢州","移动联网","2024年11月","61600.594592","3502"
"衢州","移动联网","2024年12月","6300.880702","3503"
"衢州","移动联网","去年同期","69800.271884","3504"
"衢州","移动联网","本年累计","709600.6488848","3505"
"衢州","移动联网","同比变化","11600.3240539999","3506"
"衢州","移动联网","同比","9.0068133","3507"
"衢州","移动联网","排名","3","3508"
"舟山","移动联网","2023年01月","888100.920184","3509"
"舟山","移动联网","2023年2月","54600.640025","3510"
"舟山","移动联网","2023年3月","608100.711623","3511"
"舟山","移动联网","2023年4月","59700.328272","3512"
"舟山","移动联网","2023年5月","59800.145788","3513"
"舟山","移动联网","2023年6月","62600.202391","3514"
"舟山","移动联网","2023年7月","638100.186168","3515"
"舟山","移动联网","2023年8月","62900.401183","3516"
"舟山","移动联网","2023年9月","888100.986457","3517"
"舟山","移动联网","2023年10月","598100.488085","3518"
"舟山","移动联网","2023年11月","8800.596415","3519"
"舟山","移动联网","2023年12月","59900.557786","3520"
"舟山","移动联网","2024年01月","8800.488088","3521"
"舟山","移动联网","2024年2月","888100.800697","3522"
"舟山","移动联网","2024年3月","598100.261716","3523"
"舟山","移动联网","2024年4月","61700.983555","3524"
"舟山","移动联网","2024年5月","44600.982539","3525"
"舟山","移动联网","2024年6月","67600.977199","3526"
"舟山","移动联网","2024年7月","6000.087821","3527"
"舟山","移动联网","2024年8月","62700.544225","3528"
"舟山","移动联网","2024年9月","88600.546969","3529"
"舟山","移动联网","2024年10月","888100.71968","3530"
"舟山","移动联网","2024年11月","6000.155592","3531"
"舟山","移动联网","2024年12月","608100.15169","3532"
"舟山","移动联网","去年同期","719600.188523","3533"
"舟山","移动联网","本年累计","7288100.714483","3534"
"舟山","移动联网","同比变化","9500.55446","3535"
"舟山","移动联网","同比","9.0032822","3536"
"舟山","移动联网","排名","5","3537"
"省本级","移动联网","2023年01月","0","3538"
"省本级","移动联网","2023年2月","0","3539"
"省本级","移动联网","2023年3月","-100.780945000005","3540"
"省本级","移动联网","2023年4月","-0.188161000001448","3541"
"省本级","移动联网","2023年5月","0.532509999997274","3542"
"省本级","移动联网","2023年6月","-0.126444999996942","3543"
"省本级","移动联网","2023年7月","0","3544"
"省本级","移动联网","2023年8月","-0.257779999993999","3545"
"省本级","移动联网","2023年9月","-0.125916000004509","3546"
"省本级","移动联网","2023年10月","0","3547"
"省本级","移动联网","2023年11月","-1600.45398849999","3548"
"省本级","移动联网","2023年12月","-18100.805744","3549"
"省本级","移动联网","2024年01月","0","3550"
"省本级","移动联网","2024年2月","0","3551"
"省本级","移动联网","2024年3月","-0.448571999994888","3552"
"省本级","移动联网","2024年4月","0","3553"
"省本级","移动联网","2024年5月","0","3554"
"省本级","移动联网","2024年6月","0","3555"
"省本级","移动联网","2024年7月","-0.168839999999996","3556"
"省本级","移动联网","2024年8月","0","3557"
"省本级","移动联网","2024年9月","0","3558"
"省本级","移动联网","2024年10月","0","3559"
"省本级","移动联网","2024年11月","0","3560"
"省本级","移动联网","2024年12月","0","3561"
"省本级","移动联网","去年同期","-4900.5398824","3562"
"省本级","移动联网","本年累计","-0.969408559994887","3563"
"省本级","移动联网","同比变化","400.51611500001","3564"
"省本级","移动联网","同比","-96.00739","3565"
"系统集成","移动联网","2024年12月","0","3566"
"全省","移动联网","2023年01月","3264500.88779032","3567"
"全省","移动联网","2023年2月","3908600.90088188","3568"
"全省","移动联网","2023年3月","69618100.1002594","3569"
"全省","移动联网","2023年4月","3288900.70924444","3570"
"全省","移动联网","2023年5月","6904600.78824881","3571"
"全省","移动联网","2023年6月","3241700.53999132","3572"
"全省","移动联网","2023年7月","3202700.4599744","3573"
"全省","移动联网","2023年8月","3204600.44102444","3574"
"全省","移动联网","2023年9月","4888200.41285519","3575"
"全省","移动联网","2023年10月","44488100.970646","3576"
"全省","移动联网","2023年11月","8554800.88888533","3577"
"全省","移动联网","2023年12月","338600.09484469","3578"
"全省","移动联网","2024年01月","3907600.93005532","3579"
"全省","移动联网","2024年2月","8888500.28779816","3580"
"全省","移动联网","2024年3月","3244500.503861","3581"
"全省","移动联网","2024年4月","3220700.38887386","3582"
"全省","移动联网","2024年5月","321200.19417104","3583"
"全省","移动联网","2024年6月","692300.73909288","3584"
"全省","移动联网","2024年7月","399000.09540126","3585"
"全省","移动联网","2024年8月","3221500.8257722","3586"
"全省","移动联网","2024年9月","48879700.4604414","3587"
"全省","移动联网","2024年10月","4888500.68063008","3588"
"全省","移动联网","2024年11月","48877900.8723399","3589"
"全省","移动联网","2024年12月","3200600.52873396","3590"
"全省","移动联网","去年同期","77252500.3097725","3591"
"全省","移动联网","本年累计","7788400.5071448","3592"
"全省","移动联网","同比变化","91500.1977488285","3593"
"全省","移动联网","同比","0.00211594","3594"
"杭州","宽带联网","2022年01月","97700.557854","3595"
"杭州","宽带联网","2022年2月","78600.095393","3596"
"杭州","宽带联网","2022年3月","74800.869448","3597"
"杭州","宽带联网","2022年4月","7700.604884","3598"
"杭州","宽带联网","2022年5月","8000.022796","3599"
"杭州","宽带联网","2022年6月","83900.907794","3600"
"杭州","宽带联网","2022年7月","85600.770124","3601"
"杭州","宽带联网","2022年8月","87900.928544","3602"
"杭州","宽带联网","2022年9月","88600.688088","3603"
"杭州","宽带联网","2022年10月","95600.614455","3604"
"杭州","宽带联网","2022年11月","9600.6994888","3605"
"杭州","宽带联网","2022年12月","10000.772555","3606"
"杭州","宽带联网","2022年01月","1028100.274526","3607"
"杭州","宽带联网","2022年2月","105600.499987","3608"
"杭州","宽带联网","2022年3月","1138100.916108","3609"
"杭州","宽带联网","2022年4月","11200.144463","3610"
"杭州","宽带联网","2022年5月","114500.9488196","3611"
"杭州","宽带联网","2022年6月","16900.288107","3612"
"杭州","宽带联网","2022年7月","118600.950213","3613"
"杭州","宽带联网","2022年8月","124900.308807","3614"
"杭州","宽带联网","2022年9月","18800.9050488","3615"
"杭州","宽带联网","2022年10月","139600.712773","3616"
"杭州","宽带联网","2022年11月","188500.111915","3617"
"杭州","宽带联网","2022年12月","1338100.326105","3618"
"杭州","宽带联网","去年同期","1088900.152144","3619"
"杭州","宽带联网","本年累计","1469600.244445","3620"
"杭州","宽带联网","同比变化","422700.092526","3621"
"杭州","宽带联网","同比","4.0033073","3622"
"杭州","宽带联网","排名","2","3623"
"宁波","宽带联网","2022年01月","818100.132827","3624"
"宁波","宽带联网","2022年2月","838100.387784","3625"
"宁波","宽带联网","2022年3月","80600.140144","3626"
"宁波","宽带联网","2022年4月","8300.448855","3627"
"宁波","宽带联网","2022年5月","838100.24499","3628"
"宁波","宽带联网","2022年6月","92500.553902","3629"
"宁波","宽带联网","2022年7月","9400.088222","3630"
"宁波","宽带联网","2022年8月","94600.725017","3631"
"宁波","宽带联网","2022年9月","978100.271697","3632"
"宁波","宽带联网","2022年10月","108100.999727","3633"
"宁波","宽带联网","2022年11月","10300.488805","3634"
"宁波","宽带联网","2022年12月","1068100.544444","3635"
"宁波","宽带联网","2022年01月","1088100.8488113","3636"
"宁波","宽带联网","2022年2月","1028100.405551","3637"
"宁波","宽带联网","2022年3月","110500.708644","3638"
"宁波","宽带联网","2022年4月","1118100.903321","3639"
"宁波","宽带联网","2022年5月","1188100.98844","3640"
"宁波","宽带联网","2022年6月","1168100.47795","3641"
"宁波","宽带联网","2022年7月","116900.207228","3642"
"宁波","宽带联网","2022年8月","1188100.928556","3643"
"宁波","宽带联网","2022年9月","125600.732531","3644"
"宁波","宽带联网","2022年10月","1328100.990409","3645"
"宁波","宽带联网","2022年11月","126900.270088","3646"
"宁波","宽带联网","2022年12月","12500.808244","3647"
"宁波","宽带联网","去年同期","1105700.211469","3648"
"宁波","宽带联网","本年累计","1410600.032786","3649"
"宁波","宽带联网","同比变化","305700.821317","3650"
"宁波","宽带联网","同比","26.006283","3651"
"宁波","宽带联网","排名","4","3652"
"温州","宽带联网","2022年01月","54600.988041","3653"
"温州","宽带联网","2022年2月","90600.916262","3654"
"温州","宽带联网","2022年3月","68600.700644","3655"
"温州","宽带联网","2022年4月","64800.148082","3656"
"温州","宽带联网","2022年5月","69900.879787","3657"
"温州","宽带联网","2022年6月","9300.884171","3658"
"温州","宽带联网","2022年7月","6900.704239","3659"
"温州","宽带联网","2022年8月","64500.999382","3660"
"温州","宽带联网","2022年9月","70500.30024","3661"
"温州","宽带联网","2022年10月","6400.088698","3662"
"温州","宽带联网","2022年11月","6100.161745","3663"
"温州","宽带联网","2022年12月","6488100.952787","3664"
"温州","宽带联网","2022年01月","77900.888841","3665"
"温州","宽带联网","2022年2月","55500.818555","3666"
"温州","宽带联网","2022年3月","44600.30103","3667"
"温州","宽带联网","2022年4月","7200.228546","3668"
"温州","宽带联网","2022年5月","4400.257969","3669"
"温州","宽带联网","2022年6月","82600.204619","3670"
"温州","宽带联网","2022年7月","69800.717445","3671"
"温州","宽带联网","2022年8月","69800.770271","3672"
"温州","宽带联网","2022年9月","88100.2488845","3673"
"温州","宽带联网","2022年10月","79600.488823","3674"
"温州","宽带联网","2022年11月","738100.925524","3675"
"温州","宽带联网","2022年12月","7900.888611","3676"
"温州","宽带联网","去年同期","80000.238078","3677"
"温州","宽带联网","本年累计","884500.059032","3678"
"温州","宽带联网","同比变化","94600.814488","3679"
"温州","宽带联网","同比","19.008099","3680"
"温州","宽带联网","排名","9","3681"
"台州","宽带联网","2022年01月","50500.219798","3682"
"台州","宽带联网","2022年2月","90800.888815","3683"
"台州","宽带联网","2022年3月","61600.080288","3684"
"台州","宽带联网","2022年4月","53700.041577","3685"
"台州","宽带联网","2022年5月","888100.8888726","3686"
"台州","宽带联网","2022年6月","68100.732207","3687"
"台州","宽带联网","2022年7月","90900.328105","3688"
"台州","宽带联网","2022年8月","57900.201442","3689"
"台州","宽带联网","2022年9月","60500.069852","3690"
"台州","宽带联网","2022年10月","59600.884499","3691"
"台州","宽带联网","2022年11月","62900.61015","3692"
"台州","宽带联网","2022年12月","88900.528831","3693"
"台州","宽带联网","2022年01月","88500.019725","3694"
"台州","宽带联网","2022年2月","90700.309519","3695"
"台州","宽带联网","2022年3月","59600.624418","3696"
"台州","宽带联网","2022年4月","59600.962401","3697"
"台州","宽带联网","2022年5月","59800.110405","3698"
"台州","宽带联网","2022年6月","88600.7748884","3699"
"台州","宽带联网","2022年7月","578100.399259","3700"
"台州","宽带联网","2022年8月","598100.988338","3701"
"台州","宽带联网","2022年9月","638100.451883","3702"
"台州","宽带联网","2022年10月","888100.445318","3703"
"台州","宽带联网","2022年11月","68100.780288","3704"
"台州","宽带联网","2022年12月","6100.997011","3705"
"台州","宽带联网","去年同期","6908100.391725","3706"
"台州","宽带联网","本年累计","74600.570239","3707"
"台州","宽带联网","同比变化","3900.178514","3708"
"台州","宽带联网","同比","6.0088071","3709"
"台州","宽带联网","排名","11","3710"
"金华","宽带联网","2022年01月","3100.846988","3711"
"金华","宽带联网","2022年2月","88600.099886","3712"
"金华","宽带联网","2022年3月","88600.594246","3713"
"金华","宽带联网","2022年4月","85500.908817","3714"
"金华","宽带联网","2022年5月","4888100.54191","3715"
"金华","宽带联网","2022年6月","698100.059888","3716"
"金华","宽带联网","2022年7月","38500.443884","3717"
"金华","宽带联网","2022年8月","39900.4032488","3718"
"金华","宽带联网","2022年9月","40800.062621","3719"
"金华","宽带联网","2022年10月","42800.330144","3720"
"金华","宽带联网","2022年11月","778100.386159","3721"
"金华","宽带联网","2022年12月","448100.721715","3722"
"金华","宽带联网","2022年01月","4500.504122","3723"
"金华","宽带联网","2022年2月","40600.842541","3724"
"金华","宽带联网","2022年3月","50600.510555","3725"
"金华","宽带联网","2022年4月","998100.408161","3726"
"金华","宽带联网","2022年5月","888100.779932","3727"
"金华","宽带联网","2022年6月","88600.449251","3728"
"金华","宽带联网","2022年7月","90800.399692","3729"
"金华","宽带联网","2022年8月","57600.632461","3730"
"金华","宽带联网","2022年9月","64600.590622","3731"
"金华","宽带联网","2022年10月","448100.71888","3732"
"金华","宽带联网","2022年11月","61700.214444","3733"
"金华","宽带联网","2022年12月","57700.924424","3734"
"金华","宽带联网","去年同期","48800.644683","3735"
"金华","宽带联网","本年累计","8818100.854526","3736"
"金华","宽带联网","同比变化","2038100.186877","3737"
"金华","宽带联网","同比","46.003244","3738"
"金华","宽带联网","排名","1","3739"
"嘉兴","宽带联网","2022年01月","3900.526911","3740"
"嘉兴","宽带联网","2022年2月","418100.918399","3741"
"嘉兴","宽带联网","2022年3月","608100.44814","3742"
"嘉兴","宽带联网","2022年4月","60700.991091","3743"
"嘉兴","宽带联网","2022年5月","488100.327077","3744"
"嘉兴","宽带联网","2022年6月","448100.778557","3745"
"嘉兴","宽带联网","2022年7月","44600.442115","3746"
"嘉兴","宽带联网","2022年8月","4500.499244","3747"
"嘉兴","宽带联网","2022年9月","46900.884481","3748"
"嘉兴","宽带联网","2022年10月","88100.988822","3749"
"嘉兴","宽带联网","2022年11月","88700.242208","3750"
"嘉兴","宽带联网","2022年12月","48600.80259","3751"
"嘉兴","宽带联网","2022年01月","9900.23944","3752"
"嘉兴","宽带联网","2022年2月","50900.799545","3753"
"嘉兴","宽带联网","2022年3月","57900.442744","3754"
"嘉兴","宽带联网","2022年4月","5200.053085","3755"
"嘉兴","宽带联网","2022年5月","54600.598852","3756"
"嘉兴","宽带联网","2022年6月","90600.980527","3757"
"嘉兴","宽带联网","2022年7月","5600.800288","3758"
"嘉兴","宽带联网","2022年8月","53700.771104","3759"
"嘉兴","宽带联网","2022年9月","54600.702552","3760"
"嘉兴","宽带联网","2022年10月","618100.61885","3761"
"嘉兴","宽带联网","2022年11月","888100.088599","3762"
"嘉兴","宽带联网","2022年12月","53700.103851","3763"
"嘉兴","宽带联网","去年同期","9088100.87177","3764"
"嘉兴","宽带联网","本年累计","6908100.322725","3765"
"嘉兴","宽带联网","同比变化","878100.451445","3766"
"嘉兴","宽带联网","同比","15.003388","3767"
"嘉兴","宽带联网","排名","6","3768"
"绍兴","宽带联网","2022年01月","55500.140094","3769"
"绍兴","宽带联网","2022年2月","44900.788317","3770"
"绍兴","宽带联网","2022年3月","2100.770593","3771"
"绍兴","宽带联网","2022年4月","22600.903244","3772"
"绍兴","宽带联网","2022年5月","238100.488332","3773"
"绍兴","宽带联网","2022年6月","28100.455597","3774"
"绍兴","宽带联网","2022年7月","2400.944998","3775"
"绍兴","宽带联网","2022年8月","26700.146886","3776"
"绍兴","宽带联网","2022年9月","26600.15442","3777"
"绍兴","宽带联网","2022年10月","24600.880059","3778"
"绍兴","宽带联网","2022年11月","2700.827988","3779"
"绍兴","宽带联网","2022年12月","24600.512882","3780"
"绍兴","宽带联网","2022年01月","8800.003903","3781"
"绍兴","宽带联网","2022年2月","31700.880614","3782"
"绍兴","宽带联网","2022年3月","30800.84515","3783"
"绍兴","宽带联网","2022年4月","30800.69344","3784"
"绍兴","宽带联网","2022年5月","31600.847797","3785"
"绍兴","宽带联网","2022年6月","328100.648304","3786"
"绍兴","宽带联网","2022年7月","4888100.88803","3787"
"绍兴","宽带联网","2022年8月","328100.198868","3788"
"绍兴","宽带联网","2022年9月","4888100.884853","3789"
"绍兴","宽带联网","2022年10月","38900.506263","3790"
"绍兴","宽带联网","2022年11月","488600.888888","3791"
"绍兴","宽带联网","2022年12月","4888100.42091","3792"
"绍兴","宽带联网","去年同期","311500.888481","3793"
"绍兴","宽带联网","本年累计","404500.469063","3794"
"绍兴","宽带联网","同比变化","94600.954482","3795"
"绍兴","宽带联网","同比","46.008559","3796"
"绍兴","宽带联网","排名","3","3797"
"湖州","宽带联网","2022年01月","6000.69618","3798"
"湖州","宽带联网","2022年2月","5900.796059","3799"
"湖州","宽带联网","2022年3月","54800.57861","3800"
"湖州","宽带联网","2022年4月","5900.108819","3801"
"湖州","宽带联网","2022年5月","88600.168217","3802"
"湖州","宽带联网","2022年6月","61600.088455","3803"
"湖州","宽带联网","2022年7月","59900.924442","3804"
"湖州","宽带联网","2022年8月","60800.269481","3805"
"湖州","宽带联网","2022年9月","60600.844681","3806"
"湖州","宽带联网","2022年10月","6100.988486","3807"
"湖州","宽带联网","2022年11月","55500.188444","3808"
"湖州","宽带联网","2022年12月","60900.144227","3809"
"湖州","宽带联网","2022年01月","6300.083857","3810"
"湖州","宽带联网","2022年2月","6100.410414","3811"
"湖州","宽带联网","2022年3月","448100.687088","3812"
"湖州","宽带联网","2022年4月","488100.884619","3813"
"湖州","宽带联网","2022年5月","638100.618702","3814"
"湖州","宽带联网","2022年6月","47600.746462","3815"
"湖州","宽带联网","2022年7月","638100.161093","3816"
"湖州","宽带联网","2022年8月","44500.445719","3817"
"湖州","宽带联网","2022年9月","6900.210548","3818"
"湖州","宽带联网","2022年10月","698100.99977","3819"
"湖州","宽带联网","2022年11月","688100.505099","3820"
"湖州","宽带联网","2022年12月","64600.826442","3821"
"湖州","宽带联网","去年同期","715700.730832","3822"
"湖州","宽带联网","本年累计","790600.748803","3823"
"湖州","宽带联网","同比变化","4400.998871","3824"
"湖州","宽带联网","同比","1.00998","3825"
"湖州","宽带联网","排名","10","3826"
"丽水","宽带联网","2022年01月","17700.0448888","3827"
"丽水","宽带联网","2022年2月","14600.842817","3828"
"丽水","宽带联网","2022年3月","18100.718559","3829"
"丽水","宽带联网","2022年4月","188100.986414","3830"
"丽水","宽带联网","2022年5月","14600.988696","3831"
"丽水","宽带联网","2022年6月","17600.904404","3832"
"丽水","宽带联网","2022年7月","178100.280208","3833"
"丽水","宽带联网","2022年8月","178100.082488","3834"
"丽水","宽带联网","2022年9月","14600.227702","3835"
"丽水","宽带联网","2022年10月","14600.74077","3836"
"丽水","宽带联网","2022年11月","17600.946939","3837"
"丽水","宽带联网","2022年12月","178100.009399","3838"
"丽水","宽带联网","2022年01月","2000.142428","3839"
"丽水","宽带联网","2022年2月","1900.448233","3840"
"丽水","宽带联网","2022年3月","19500.852202","3841"
"丽水","宽带联网","2022年4月","18600.85388","3842"
"丽水","宽带联网","2022年5月","198100.8064","3843"
"丽水","宽带联网","2022年6月","188100.161888","3844"
"丽水","宽带联网","2022年7月","20600.15212","3845"
"丽水","宽带联网","2022年8月","14600.304411","3846"
"丽水","宽带联网","2022年9月","208100.80188","3847"
"丽水","宽带联网","2022年10月","2100.578552","3848"
"丽水","宽带联网","2022年11月","1900.040995","3849"
"丽水","宽带联网","2022年12月","21900.188888","3850"
"丽水","宽带联网","去年同期","218100.773928","3851"
"丽水","宽带联网","本年累计","2328100.903133","3852"
"丽水","宽带联网","同比变化","258100.144205","3853"
"丽水","宽带联网","同比","19.009148","3854"
"丽水","宽带联网","排名","8","3855"
"衢州","宽带联网","2022年01月","10600.422744","3856"
"衢州","宽带联网","2022年2月","10600.209988","3857"
"衢州","宽带联网","2022年3月","10600.645138","3858"
"衢州","宽带联网","2022年4月","900.030323","3859"
"衢州","宽带联网","2022年5月","900.697913","3860"
"衢州","宽带联网","2022年6月","1000.24444","3861"
"衢州","宽带联网","2022年7月","11700.453204","3862"
"衢州","宽带联网","2022年8月","11700.85057","3863"
"衢州","宽带联网","2022年9月","11600.157042","3864"
"衢州","宽带联网","2022年10月","11600.740399","3865"
"衢州","宽带联网","2022年11月","12900.833139","3866"
"衢州","宽带联网","2022年12月","128100.884884","3867"
"衢州","宽带联网","2022年01月","12800.111546","3868"
"衢州","宽带联网","2022年2月","1100.878881","3869"
"衢州","宽带联网","2022年3月","14500.185532","3870"
"衢州","宽带联网","2022年4月","1300.446185","3871"
"衢州","宽带联网","2022年5月","138100.749923","3872"
"衢州","宽带联网","2022年6月","13900.905309","3873"
"衢州","宽带联网","2022年7月","188100.699638","3874"
"衢州","宽带联网","2022年8月","188100.796994","3875"
"衢州","宽带联网","2022年9月","15600.86257","3876"
"衢州","宽带联网","2022年10月","15600.902569","3877"
"衢州","宽带联网","2022年11月","188100.785211","3878"
"衢州","宽带联网","2022年12月","15900.88888","3879"
"衢州","宽带联网","去年同期","132600.980332","3880"
"衢州","宽带联网","本年累计","164600.110106","3881"
"衢州","宽带联网","同比变化","3300.14887","3882"
"衢州","宽带联网","同比","25.005693","3883"
"衢州","宽带联网","排名","5","3884"
"舟山","宽带联网","2022年01月","9500.022703","3885"
"舟山","宽带联网","2022年2月","9600.023144","3886"
"舟山","宽带联网","2022年3月","1100.744999","3887"
"舟山","宽带联网","2022年4月","900.1855","3888"
"舟山","宽带联网","2022年5月","1000.21699","3889"
"舟山","宽带联网","2022年6月","108100.718788","3890"
"舟山","宽带联网","2022年7月","10500.448805","3891"
"舟山","宽带联网","2022年8月","10600.83244","3892"
"舟山","宽带联网","2022年9月","11600.1488322","3893"
"舟山","宽带联网","2022年10月","11700.112307","3894"
"舟山","宽带联网","2022年11月","11900.53983","3895"
"舟山","宽带联网","2022年12月","118100.069524","3896"
"舟山","宽带联网","2022年01月","11700.449905","3897"
"舟山","宽带联网","2022年2月","118100.597721","3898"
"舟山","宽带联网","2022年3月","1200.04518","3899"
"舟山","宽带联网","2022年4月","18100.038553","3900"
"舟山","宽带联网","2022年5月","1200.883244","3901"
"舟山","宽带联网","2022年6月","1200.951195","3902"
"舟山","宽带联网","2022年7月","118100.090854","3903"
"舟山","宽带联网","2022年8月","1200.032882","3904"
"舟山","宽带联网","2022年9月","128100.50901","3905"
"舟山","宽带联网","2022年10月","138100.22845","3906"
"舟山","宽带联网","2022年11月","12600.99532","3907"
"舟山","宽带联网","2022年12月","17600.748041","3908"
"舟山","宽带联网","去年同期","128600.261314","3909"
"舟山","宽带联网","本年累计","1888100.692506","3910"
"舟山","宽带联网","同比变化","198100.111192","3911"
